id,client_id,date_achat,jour,cache_prix_total,reference
2244,81,2024-08-25,Dimanche,53.67,CMD-2024-002244
2245,319,2026-05-11,Lundi,686.95,CMD-2026-002245
2246,773,2025-07-08,Mardi,822.54,CMD-2025-002246
2247,82,2026-04-11,Samedi,644.39,CMD-2026-002247
2248,958,2025-08-14,Jeudi,784.56,CMD-2025-002248
2249,560,2024-10-31,Jeudi,816.61,CMD-2024-002249
2250,674,2024-10-31,Jeudi,99.38,CMD-2024-002250
2251,414,2026-02-09,Lundi,838.39,CMD-2026-002251
2252,320,2026-06-18,Jeudi,383.94,CMD-2026-002252
2253,674,2024-12-07,Samedi,249.44,CMD-2024-002253
2254,54,2024-05-20,Lundi,71.18,CMD-2024-002254
2255,972,2025-08-25,Lundi,13.56,CMD-2025-002255
2256,913,2025-05-03,Samedi,47.84,CMD-2025-002256
2257,829,2025-01-04,Samedi,371.32,CMD-2025-002257
2258,110,2024-09-27,Vendredi,151.33,CMD-2024-002258
2259,963,2025-07-28,Lundi,806.56,CMD-2025-002259
2260,254,2024-03-24,Dimanche,307.31,CMD-2024-002260
2261,190,2025-10-26,Dimanche,827.16,CMD-2025-002261
2262,718,2026-06-06,Samedi,102.44,CMD-2026-002262
2263,832,2024-01-18,Jeudi,428.57,CMD-2024-002263
2264,747,2025-12-26,Vendredi,122.72,CMD-2025-002264
2265,756,2026-04-21,Mardi,778.79,CMD-2026-002265
2266,522,2024-09-01,Dimanche,890.78,CMD-2024-002266
2267,6,2025-11-28,Vendredi,475.44,CMD-2025-002267
2268,280,2025-08-13,Mercredi,717.24,CMD-2025-002268
2269,795,2026-05-12,Mardi,176.91,CMD-2026-002269
2270,561,2024-08-31,Samedi,62.83,CMD-2024-002270
2271,217,2025-09-19,Vendredi,603.52,CMD-2025-002271
2272,198,2026-04-24,Vendredi,479.72,CMD-2026-002272
2273,353,2024-05-19,Dimanche,370.01,CMD-2024-002273
2274,605,2025-02-25,Mardi,820.55,CMD-2025-002274
2275,295,2024-10-02,Mercredi,231.63,CMD-2024-002275
2276,877,2026-06-29,Lundi,120.93,CMD-2026-002276
2277,431,2024-09-18,Mercredi,587.01,CMD-2024-002277
2278,510,2024-01-02,Mardi,880.25,CMD-2024-002278
2279,416,2025-08-27,Mercredi,180.13,CMD-2025-002279
2280,260,2025-12-08,Lundi,124.08,CMD-2025-002280
2281,189,2026-04-13,Lundi,580.32,CMD-2026-002281
2282,123,2025-11-18,Mardi,231.4,CMD-2025-002282
2283,729,2024-02-11,Dimanche,215.45,CMD-2024-002283
2284,256,2026-02-01,Dimanche,51.43,CMD-2026-002284
2285,74,2025-12-01,Lundi,361.29,CMD-2025-002285
2286,989,2024-08-11,Dimanche,256.12,CMD-2024-002286
2287,116,2025-08-11,Lundi,12.5,CMD-2025-002287
2288,216,2026-01-04,Dimanche,108.58,CMD-2026-002288
2289,713,2024-01-15,Lundi,377.88,CMD-2024-002289
2290,350,2024-07-30,Mardi,407.89,CMD-2024-002290
2291,151,2026-01-11,Dimanche,586.68,CMD-2026-002291
2292,127,2026-06-08,Lundi,338.18,CMD-2026-002292
2293,421,2025-01-22,Mercredi,596.96,CMD-2025-002293
2294,697,2024-10-08,Mardi,404.63,CMD-2024-002294
2295,207,2026-05-28,Jeudi,575.19,CMD-2026-002295
2296,212,2025-02-02,Dimanche,324.32,CMD-2025-002296
2297,891,2025-11-12,Mercredi,773.71,CMD-2025-002297
2298,679,2024-09-05,Jeudi,446.01,CMD-2024-002298
2299,972,2024-10-07,Lundi,399.32,CMD-2024-002299
2300,259,2024-01-04,Jeudi,395.62,CMD-2024-002300
2301,163,2024-03-03,Dimanche,705.43,CMD-2024-002301
2302,854,2024-03-02,Samedi,676.0,CMD-2024-002302
2303,537,2024-10-23,Mercredi,191.41,CMD-2024-002303
2304,114,2026-06-21,Dimanche,265.61,CMD-2026-002304
2305,291,2024-10-13,Dimanche,167.57,CMD-2024-002305
2306,788,2024-01-15,Lundi,431.17,CMD-2024-002306
2307,781,2025-06-26,Jeudi,68.1,CMD-2025-002307
2308,466,2024-12-22,Dimanche,279.83,CMD-2024-002308
2309,230,2025-04-05,Samedi,188.81,CMD-2025-002309
2310,885,2024-10-09,Mercredi,757.12,CMD-2024-002310
2311,987,2025-02-03,Lundi,249.97,CMD-2025-002311
2312,492,2024-08-13,Mardi,399.93,CMD-2024-002312
2313,137,2024-01-18,Jeudi,705.09,CMD-2024-002313
2314,661,2025-05-12,Lundi,352.27,CMD-2025-002314
2315,972,2025-07-18,Vendredi,463.62,CMD-2025-002315
2316,957,2024-05-28,Mardi,107.73,CMD-2024-002316
2317,739,2025-01-14,Mardi,474.6,CMD-2025-002317
2318,707,2024-04-11,Jeudi,251.9,CMD-2024-002318
2319,675,2025-06-12,Jeudi,721.51,CMD-2025-002319
2320,765,2025-02-17,Lundi,28.06,CMD-2025-002320
2321,581,2026-06-25,Jeudi,105.33,CMD-2026-002321
2322,921,2024-10-16,Mercredi,234.36,CMD-2024-002322
2323,251,2026-02-14,Samedi,862.32,CMD-2026-002323
2324,954,2025-07-23,Mercredi,771.7,CMD-2025-002324
2325,589,2026-03-29,Dimanche,832.73,CMD-2026-002325
2326,944,2024-07-06,Samedi,568.48,CMD-2024-002326
2327,542,2024-01-04,Jeudi,142.69,CMD-2024-002327
2328,21,2024-12-01,Dimanche,693.95,CMD-2024-002328
2329,789,2025-07-21,Lundi,383.55,CMD-2025-002329
2330,350,2024-01-02,Mardi,438.1,CMD-2024-002330
2331,192,2024-04-21,Dimanche,662.02,CMD-2024-002331
2332,739,2026-02-21,Samedi,388.11,CMD-2026-002332
2333,713,2026-04-03,Vendredi,252.02,CMD-2026-002333
2334,205,2025-10-05,Dimanche,367.73,CMD-2025-002334
2335,863,2025-09-08,Lundi,513.03,CMD-2025-002335
2336,366,2024-04-08,Lundi,348.12,CMD-2024-002336
2337,640,2024-07-19,Vendredi,802.32,CMD-2024-002337
2338,333,2024-02-16,Vendredi,773.43,CMD-2024-002338
2339,366,2025-04-27,Dimanche,685.43,CMD-2025-002339
2340,546,2024-12-07,Samedi,448.89,CMD-2024-002340
2341,442,2025-07-29,Mardi,24.61,CMD-2025-002341
2342,79,2024-04-15,Lundi,512.98,CMD-2024-002342
2343,141,2024-08-24,Samedi,375.54,CMD-2024-002343
2344,45,2024-07-28,Dimanche,425.69,CMD-2024-002344
2345,548,2026-01-26,Lundi,74.61,CMD-2026-002345
2346,698,2025-07-15,Mardi,402.73,CMD-2025-002346
2347,139,2024-08-14,Mercredi,666.83,CMD-2024-002347
2348,224,2025-01-14,Mardi,96.19,CMD-2025-002348
2349,263,2024-01-12,Vendredi,827.19,CMD-2024-002349
2350,419,2024-05-03,Vendredi,892.26,CMD-2024-002350
2351,659,2025-08-25,Lundi,801.91,CMD-2025-002351
2352,915,2024-08-02,Vendredi,93.19,CMD-2024-002352
2353,946,2024-08-30,Vendredi,554.47,CMD-2024-002353
2354,96,2026-04-04,Samedi,232.77,CMD-2026-002354
2355,613,2025-07-03,Jeudi,674.3,CMD-2025-002355
2356,961,2026-02-18,Mercredi,224.67,CMD-2026-002356
2357,488,2025-12-06,Samedi,256.59,CMD-2025-002357
2358,172,2025-11-04,Mardi,684.01,CMD-2025-002358
2359,747,2024-01-07,Dimanche,834.33,CMD-2024-002359
2360,502,2026-04-16,Jeudi,893.1,CMD-2026-002360
2361,815,2025-02-25,Mardi,799.84,CMD-2025-002361
2362,103,2024-03-31,Dimanche,458.28,CMD-2024-002362
2363,235,2025-08-12,Mardi,257.12,CMD-2025-002363
2364,438,2025-12-14,Dimanche,320.56,CMD-2025-002364
2365,366,2026-02-10,Mardi,412.59,CMD-2026-002365
2366,713,2024-06-17,Lundi,33.93,CMD-2024-002366
2367,100,2025-10-04,Samedi,518.81,CMD-2025-002367
2368,684,2024-10-08,Mardi,181.35,CMD-2024-002368
2369,843,2024-06-09,Dimanche,218.45,CMD-2024-002369
2370,47,2026-01-20,Mardi,169.65,CMD-2026-002370
2371,848,2024-08-02,Vendredi,185.89,CMD-2024-002371
2372,303,2025-04-16,Mercredi,64.52,CMD-2025-002372
2373,461,2024-08-19,Lundi,560.59,CMD-2024-002373
2374,33,2024-04-30,Mardi,655.9,CMD-2024-002374
2375,742,2024-07-28,Dimanche,336.3,CMD-2024-002375
2376,775,2026-06-20,Samedi,687.36,CMD-2026-002376
2377,855,2025-12-04,Jeudi,394.31,CMD-2025-002377
2378,705,2024-03-05,Mardi,751.91,CMD-2024-002378
2379,163,2025-04-30,Mercredi,346.49,CMD-2025-002379
2380,176,2025-01-18,Samedi,41.26,CMD-2025-002380
2381,180,2025-12-01,Lundi,760.18,CMD-2025-002381
2382,431,2024-04-21,Dimanche,85.49,CMD-2024-002382
2383,162,2024-08-04,Dimanche,75.15,CMD-2024-002383
2384,426,2024-04-21,Dimanche,396.8,CMD-2024-002384
2385,717,2026-04-12,Dimanche,157.9,CMD-2026-002385
2386,731,2025-06-16,Lundi,645.2,CMD-2025-002386
2387,906,2025-11-24,Lundi,482.46,CMD-2025-002387
2388,923,2025-08-28,Jeudi,810.08,CMD-2025-002388
2389,940,2025-08-22,Vendredi,886.11,CMD-2025-002389
2390,908,2025-04-08,Mardi,150.07,CMD-2025-002390
2391,609,2025-06-29,Dimanche,597.85,CMD-2025-002391
2392,221,2025-04-04,Vendredi,388.14,CMD-2025-002392
2393,626,2026-05-06,Mercredi,717.29,CMD-2026-002393
2394,286,2024-11-19,Mardi,241.59,CMD-2024-002394
2395,220,2026-01-21,Mercredi,720.48,CMD-2026-002395
2396,856,2024-01-21,Dimanche,184.67,CMD-2024-002396
2397,303,2025-01-19,Dimanche,697.57,CMD-2025-002397
2398,477,2024-04-03,Mercredi,788.5,CMD-2024-002398
2399,119,2026-03-26,Jeudi,628.11,CMD-2026-002399
2400,923,2024-02-25,Dimanche,214.46,CMD-2024-002400
2401,718,2025-06-30,Lundi,855.1,CMD-2025-002401
2402,116,2025-07-27,Dimanche,436.59,CMD-2025-002402
2403,932,2025-10-27,Lundi,526.78,CMD-2025-002403
2404,756,2026-04-16,Jeudi,130.33,CMD-2026-002404
2405,531,2024-07-03,Mercredi,489.72,CMD-2024-002405
2406,238,2026-03-29,Dimanche,122.51,CMD-2026-002406
2407,930,2024-02-21,Mercredi,462.48,CMD-2024-002407
2408,622,2025-07-10,Jeudi,797.12,CMD-2025-002408
2409,248,2025-07-05,Samedi,501.52,CMD-2025-002409
2410,348,2025-06-21,Samedi,488.42,CMD-2025-002410
2411,266,2024-09-24,Mardi,305.54,CMD-2024-002411
2412,140,2026-04-27,Lundi,168.69,CMD-2026-002412
2413,438,2025-05-17,Samedi,766.71,CMD-2025-002413
2414,211,2024-05-23,Jeudi,724.54,CMD-2024-002414
2415,226,2025-12-16,Mardi,576.25,CMD-2025-002415
2416,531,2024-05-31,Vendredi,566.1,CMD-2024-002416
2417,74,2025-03-08,Samedi,651.61,CMD-2025-002417
2418,560,2024-03-23,Samedi,666.58,CMD-2024-002418
2419,330,2025-04-16,Mercredi,156.51,CMD-2025-002419
2420,283,2026-05-17,Dimanche,310.53,CMD-2026-002420
2421,34,2026-02-22,Dimanche,20.25,CMD-2026-002421
2422,28,2026-03-04,Mercredi,601.74,CMD-2026-002422
2423,25,2026-06-02,Mardi,730.53,CMD-2026-002423
2424,32,2024-03-26,Mardi,297.01,CMD-2024-002424
2425,776,2026-01-30,Vendredi,729.09,CMD-2026-002425
2426,600,2024-03-24,Dimanche,83.53,CMD-2024-002426
2427,195,2025-05-07,Mercredi,858.24,CMD-2025-002427
2428,101,2025-03-25,Mardi,707.44,CMD-2025-002428
2429,552,2025-10-25,Samedi,340.66,CMD-2025-002429
2430,807,2025-10-07,Mardi,676.13,CMD-2025-002430
2431,620,2024-01-27,Samedi,650.1,CMD-2024-002431
2432,362,2024-11-16,Samedi,347.34,CMD-2024-002432
2433,118,2026-03-24,Mardi,823.68,CMD-2026-002433
2434,662,2024-10-23,Mercredi,679.74,CMD-2024-002434
2435,268,2024-06-12,Mercredi,85.68,CMD-2024-002435
2436,833,2024-05-31,Vendredi,544.3,CMD-2024-002436
2437,591,2025-07-06,Dimanche,434.32,CMD-2025-002437
2438,503,2025-06-18,Mercredi,820.12,CMD-2025-002438
2439,79,2024-06-03,Lundi,166.39,CMD-2024-002439
2440,782,2024-10-22,Mardi,456.25,CMD-2024-002440
2441,808,2024-02-13,Mardi,289.55,CMD-2024-002441
2442,481,2024-02-11,Dimanche,461.35,CMD-2024-002442
2443,479,2024-01-27,Samedi,49.28,CMD-2024-002443
2444,51,2024-01-03,Mercredi,599.2,CMD-2024-002444
2445,908,2024-09-08,Dimanche,346.32,CMD-2024-002445
2446,652,2024-12-15,Dimanche,88.92,CMD-2024-002446
2447,742,2025-06-12,Jeudi,254.81,CMD-2025-002447
2448,154,2025-02-18,Mardi,346.16,CMD-2025-002448
2449,126,2024-08-29,Jeudi,377.54,CMD-2024-002449
2450,817,2024-10-02,Mercredi,465.39,CMD-2024-002450
2451,330,2025-01-13,Lundi,598.57,CMD-2025-002451
2452,375,2024-11-13,Mercredi,741.19,CMD-2024-002452
2453,804,2025-08-13,Mercredi,344.03,CMD-2025-002453
2454,43,2025-07-19,Samedi,645.71,CMD-2025-002454
2455,641,2025-04-26,Samedi,57.19,CMD-2025-002455
2456,213,2024-09-03,Mardi,375.05,CMD-2024-002456
2457,877,2025-09-20,Samedi,506.84,CMD-2025-002457
2458,633,2024-12-29,Dimanche,710.0,CMD-2024-002458
2459,18,2026-03-01,Dimanche,565.7,CMD-2026-002459
2460,652,2026-05-26,Mardi,832.92,CMD-2026-002460
2461,190,2024-05-08,Mercredi,67.41,CMD-2024-002461
2462,275,2026-04-01,Mercredi,51.81,CMD-2026-002462
2463,126,2026-06-05,Vendredi,358.58,CMD-2026-002463
2464,855,2025-06-25,Mercredi,120.59,CMD-2025-002464
2465,570,2025-06-25,Mercredi,667.26,CMD-2025-002465
2466,268,2025-10-02,Jeudi,662.61,CMD-2025-002466
2467,986,2026-05-27,Mercredi,582.95,CMD-2026-002467
2468,561,2025-04-30,Mercredi,453.61,CMD-2025-002468
2469,954,2024-09-11,Mercredi,468.93,CMD-2024-002469
2470,388,2026-01-05,Lundi,689.82,CMD-2026-002470
2471,542,2025-10-25,Samedi,67.1,CMD-2025-002471
2472,275,2024-09-05,Jeudi,147.82,CMD-2024-002472
2473,68,2024-05-24,Vendredi,630.0,CMD-2024-002473
2474,634,2025-11-25,Mardi,272.67,CMD-2025-002474
2475,175,2025-06-18,Mercredi,518.55,CMD-2025-002475
2476,686,2025-11-13,Jeudi,660.18,CMD-2025-002476
2477,418,2024-10-31,Jeudi,151.14,CMD-2024-002477
2478,249,2026-06-19,Vendredi,383.61,CMD-2026-002478
2479,735,2024-05-13,Lundi,337.74,CMD-2024-002479
2480,743,2026-05-15,Vendredi,480.2,CMD-2026-002480
2481,220,2024-04-16,Mardi,285.52,CMD-2024-002481
2482,797,2024-09-14,Samedi,83.12,CMD-2024-002482
2483,895,2024-02-11,Dimanche,741.6,CMD-2024-002483
2484,299,2025-10-08,Mercredi,356.98,CMD-2025-002484
2485,364,2026-02-07,Samedi,342.55,CMD-2026-002485
2486,298,2026-06-06,Samedi,787.38,CMD-2026-002486
2487,192,2025-02-16,Dimanche,711.9,CMD-2025-002487
2488,739,2025-11-22,Samedi,338.44,CMD-2025-002488
2489,557,2025-11-30,Dimanche,176.38,CMD-2025-002489
2490,197,2026-06-05,Vendredi,821.17,CMD-2026-002490
2491,24,2025-11-15,Samedi,85.29,CMD-2025-002491
2492,387,2024-11-11,Lundi,375.95,CMD-2024-002492
2493,287,2026-06-02,Mardi,268.62,CMD-2026-002493
2494,590,2026-04-14,Mardi,482.01,CMD-2026-002494
2495,939,2024-01-24,Mercredi,697.1,CMD-2024-002495
2496,749,2024-04-21,Dimanche,337.84,CMD-2024-002496
2497,570,2025-12-15,Lundi,455.85,CMD-2025-002497
2498,183,2026-04-30,Jeudi,884.24,CMD-2026-002498
2499,340,2026-01-12,Lundi,875.49,CMD-2026-002499
2500,477,2025-09-16,Mardi,750.25,CMD-2025-002500
