id,commande_id,produit_id,quantite_achetee
7382,2468,3,4
7383,2469,177,3
7384,2469,31,1
7385,2469,192,3
7386,2469,175,2
7387,2470,188,1
7388,2471,50,3
7389,2471,77,2
7390,2472,173,3
7391,2472,165,1
7392,2472,67,3
7393,2472,23,1
7394,2473,180,3
7395,2473,179,3
7396,2473,98,1
7397,2473,107,4
7398,2474,157,3
7399,2475,101,3
7400,2475,19,2
7401,2475,54,1
7402,2475,135,1
7403,2476,158,1
7404,2477,169,1
7405,2477,195,2
7406,2478,107,3
7407,2478,182,3
7408,2478,57,4
7409,2478,60,2
7410,2479,9,2
7411,2479,79,4
7412,2479,37,4
7413,2479,147,1
7414,2480,163,3
7415,2480,133,4
7416,2481,92,1
7417,2481,109,1
7418,2481,115,1
7419,2481,129,3
7420,2481,103,1
7421,2482,129,4
7422,2483,23,1
7423,2483,128,3
7424,2483,161,2
7425,2484,13,1
7426,2485,129,3
7427,2485,2,1
7428,2485,130,3
7429,2485,114,3
7430,2485,5,1
7431,2486,71,2
7432,2486,195,4
7433,2487,184,4
7434,2487,88,2
7435,2487,4,2
7436,2488,120,2
7437,2488,22,3
7438,2488,18,1
7439,2488,100,2
7440,2489,164,1
7441,2489,108,2
7442,2489,173,2
7443,2489,107,1
7444,2489,144,2
7445,2490,110,1
7446,2490,45,2
7447,2491,9,2
7448,2491,76,3
7449,2491,8,3
7450,2491,119,3
7451,2492,163,4
7452,2492,36,3
7453,2492,78,2
7454,2493,168,1
7455,2493,97,3
7456,2493,167,4
7457,2494,160,3
7458,2495,52,2
7459,2495,58,3
7460,2495,102,2
7461,2496,158,3
7462,2496,182,2
7463,2496,155,1
7464,2497,63,1
7465,2497,45,1
7466,2497,194,1
7467,2497,62,2
7468,2498,125,2
7469,2498,111,4
7470,2498,63,3
7471,2498,160,4
7472,2499,47,4
7473,2500,152,3
7474,2500,181,2
